Latitude,Longitude,count,max,min,ptp
41.739,-87.658,1,2013-07-17,2013-07-17,0
41.739,-87.621,1,2013-08-22,2013-08-22,0
41.739,-87.623,2,2013-08-22,2013-08-22,0
41.739,-87.636,1,2013-07-17,2013-07-17,0
41.739,-87.637,1,2013-07-17,2013-07-17,0
41.739,-87.638,2,2013-07-17,2013-07-17,0
41.739,-87.639,2,2013-07-17,2013-07-17,0
41.739,-87.64,3,2013-07-17,2013-07-17,0
41.739,-87.641,3,2013-07-17,2013-07-17,0
41.739,-87.642,6,2013-07-17,2013-07-17,0
41.739,-87.643,3,2013-07-17,2013-07-17,0
41.739,-87.645,2,2013-07-17,2013-07-17,0
41.739,-87.646,1,2013-07-17,2013-07-17,0
41.739,-87.647,3,2013-07-17,2013-07-17,0
41.739,-87.649,2,2013-07-17,2013-07-17,0
41.739,-87.65,2,2013-07-17,2013-07-17,0
41.739,-87.651,1,2013-07-17,2013-07-17,0
41.739,-87.652,2,2013-07-17,2013-07-17,0
41.739,-87.653,2,2013-07-17,2013-07-17,0
41.739,-87.655,2,2013-07-17,2013-07-17,0
41.739,-87.656,3,2013-07-17,2013-07-17,0
41.739,-87.657,2,2013-07-17,2013-07-17,0
41.738,-87.64,2,2013-07-17,2013-07-17,0
41.738,-87.642,3,2013-07-17,2013-07-17,0
41.739,-87.619,1,2013-08-22,2013-08-22,0
41.737,-87.649,1,2013-07-17,2013-07-17,0
41.737,-87.637,1,2013-07-17,2013-07-17,0
41.737,-87.638,2,2013-07-17,2013-07-17,0
41.737,-87.639,1,2013-07-17,2013-07-17,0
41.737,-87.64,2,2013-07-17,2013-07-17,0
41.737,-87.641,2,2013-07-17,2013-07-17,0
41.737,-87.642,2,2013-07-17,2013-07-17,0
41.737,-87.644,2,2013-07-17,2013-07-17,0
41.737,-87.645,2,2013-07-17,2013-07-17,0
41.737,-87.646,2,2013-07-17,2013-07-17,0
41.737,-87.647,2,2013-07-17,2013-07-17,0
41.737,-87.65,2,2013-07-17,2013-07-17,0
41.738,-87.643,3,2013-07-17,2013-07-17,0
41.737,-87.651,2,2013-07-17,2013-07-17,0
41.737,-87.652,2,2013-07-17,2013-07-17,0
41.737,-87.655,2,2013-07-17,2013-07-17,0
41.737,-87.656,2,2013-07-17,2013-07-17,0
41.737,-87.657,2,2013-07-17,2013-07-17,0
41.737,-87.658,1,2013-07-17,2013-07-17,0
41.737,-87.659,4,2013-07-17,2013-07-17,0
41.737,-87.66,4,2013-07-17,2013-07-17,0
41.737,-87.662,2,2013-07-17,2013-07-17,0
41.737,-87.663,2,2013-07-17,2013-07-17,0
41.737,-87.636,2,2013-07-17,2013-07-17,0
41.737,-87.635,1,2013-07-17,2013-07-17,0
41.737,-87.604,2,2013-08-22,2013-08-22,0
41.737,-87.602,1,2013-08-22,2013-08-22,0
41.738,-87.645,3,2013-07-17,2013-07-17,0
41.738,-87.646,2,2013-07-17,2013-07-17,0
41.738,-87.647,3,2013-07-17,2013-07-17,0
41.738,-87.649,2,2013-07-17,2013-07-17,0
41.738,-87.65,1,2013-07-17,2013-07-17,0
41.738,-87.651,2,2013-07-17,2013-07-17,0
41.738,-87.652,2,2013-07-17,2013-07-17,0
41.738,-87.653,1,2013-07-17,2013-07-17,0
41.738,-87.655,1,2013-07-17,2013-07-17,0
41.738,-87.656,2,2013-07-17,2013-07-17,0
41.738,-87.657,3,2013-07-17,2013-07-17,0
41.738,-87.658,1,2013-07-17,2013-07-17,0
41.738,-87.659,3,2013-07-17,2013-07-17,0
41.738,-87.66,3,2013-07-17,2013-07-17,0
41.738,-87.662,2,2013-07-17,2013-07-17,0
41.738,-87.663,1,2013-07-17,2013-07-17,0
41.737,-87.59,1,2013-08-22,2013-08-22,0
41.737,-87.591,2,2013-08-22,2013-08-22,0
41.737,-87.593,1,2013-08-22,2013-08-22,0
41.737,-87.594,1,2013-08-22,2013-08-22,0
41.737,-87.601,2,2013-08-22,2013-08-22,0
41.739,-87.62,1,2013-08-22,2013-08-22,0
41.739,-87.618,1,2013-08-22,2013-08-22,0
41.742,-87.62,2,2013-08-22,2013-08-22,0
41.741,-87.639,1,2013-07-17,2013-07-17,0
41.741,-87.606,2,2013-08-22,2013-08-22,0
41.741,-87.61,2,2013-08-22,2013-08-22,0
41.741,-87.611,2,2013-08-22,2013-08-22,0
41.741,-87.613,2,2013-08-22,2013-08-22,0
41.741,-87.616,1,2013-08-22,2013-08-22,0
41.741,-87.618,1,2013-08-22,2013-08-22,0
41.741,-87.62,1,2013-08-22,2013-08-22,0
41.741,-87.621,1,2013-08-22,2013-08-22,0
41.741,-87.623,1,2013-08-22,2013-08-22,0
41.741,-87.638,1,2013-07-17,2013-07-17,0
41.741,-87.64,3,2013-07-17,2013-07-17,0
41.741,-87.655,2,2013-07-17,2013-07-17,0
41.741,-87.641,5,2013-07-17,2013-07-17,0
41.741,-87.642,2,2013-07-17,2013-07-17,0
41.741,-87.643,1,2013-07-17,2013-07-17,0
41.741,-87.645,2,2013-07-17,2013-07-17,0
41.741,-87.646,2,2013-07-17,2013-07-17,0
41.741,-87.647,2,2013-07-17,2013-07-17,0
41.741,-87.649,1,2013-07-17,2013-07-17,0
41.741,-87.65,2,2013-07-17,2013-07-17,0
41.741,-87.651,2,2013-07-17,2013-07-17,0
41.741,-87.652,3,2013-07-17,2013-07-17,0
41.741,-87.604,1,2013-08-22,2013-08-22,0
41.741,-87.602,1,2013-08-22,2013-08-22,0
41.741,-87.601,2,2013-08-22,2013-08-22,0
41.741,-87.591,1,2013-08-22,2013-08-22,0
41.742,-87.621,2,2013-08-22,2013-08-22,0
41.742,-87.623,2,2013-08-22,2013-08-22,0
41.742,-87.639,2,2013-07-17,2013-07-17,0
41.742,-87.64,1,2013-07-17,2013-07-17,0
41.742,-87.641,4,2013-07-17,2013-07-17,0
41.742,-87.642,3,2013-07-17,2013-07-17,0
41.742,-87.645,1,2013-07-17,2013-07-17,0
41.742,-87.646,3,2013-07-17,2013-07-17,0
41.742,-87.648,1,2013-07-17,2013-07-17,0
41.742,-87.649,2,2013-07-17,2013-07-17,0
41.742,-87.65,2,2013-07-17,2013-07-17,0
41.742,-87.651,1,2013-07-17,2013-07-17,0
41.742,-87.652,2,2013-07-17,2013-07-17,0
41.742,-87.653,1,2013-07-17,2013-07-17,0
41.742,-87.654,1,2013-07-17,2013-07-17,0
41.742,-87.655,1,2013-07-17,2013-07-17,0
41.742,-87.656,2,2013-07-17,2013-07-17,0
41.742,-87.657,3,2013-07-17,2013-07-17,0
41.742,-87.658,1,2013-07-17,2013-07-17,0
41.742,-87.662,2,2013-07-17,2013-07-17,0
41.741,-87.59,2,2013-08-22,2013-08-22,0
41.741,-87.653,1,2013-07-17,2013-07-17,0
41.741,-87.656,1,2013-07-17,2013-07-17,0
41.739,-87.616,1,2013-08-22,2013-08-22,0
41.74,-87.661,3,2013-07-17,2013-07-17,0
41.74,-87.649,2,2013-07-17,2013-07-17,0
41.74,-87.65,3,2013-07-17,2013-07-17,0
41.74,-87.651,3,2013-07-17,2013-07-17,0
41.74,-87.652,1,2013-07-17,2013-07-17,0
41.74,-87.653,1,2013-07-17,2013-07-17,0
41.74,-87.655,2,2013-07-17,2013-07-17,0
41.74,-87.656,2,2013-07-17,2013-07-17,0
41.74,-87.657,2,2013-07-17,2013-07-17,0
41.74,-87.658,1,2013-07-17,2013-07-17,0
41.74,-87.66,1,2013-07-17,2013-07-17,0
41.74,-87.662,1,2013-07-17,2013-07-17,0
41.741,-87.657,1,2013-07-17,2013-07-17,0
41.74,-87.663,1,2013-07-17,2013-07-17,0
41.739,-87.59,2,2013-08-22,2013-08-22,0
41.739,-87.591,2,2013-08-22,2013-08-22,0
41.739,-87.593,2,2013-08-22,2013-08-22,0
41.739,-87.601,2,2013-08-22,2013-08-22,0
41.739,-87.602,2,2013-08-22,2013-08-22,0
41.739,-87.604,2,2013-08-22,2013-08-22,0
41.739,-87.61,2,2013-08-22,2013-08-22,0
41.739,-87.611,2,2013-08-22,2013-08-22,0
41.739,-87.613,2,2013-08-22,2013-08-22,0
41.74,-87.647,2,2013-07-17,2013-07-17,0
41.74,-87.646,2,2013-07-17,2013-07-17,0
41.74,-87.645,2,2013-07-17,2013-07-17,0
41.74,-87.643,2,2013-07-17,2013-07-17,0
41.741,-87.658,1,2013-07-17,2013-07-17,0
41.741,-87.662,2,2013-07-17,2013-07-17,0
41.741,-87.663,1,2013-07-17,2013-07-17,0
41.74,-87.59,2,2013-08-22,2013-08-22,0
41.74,-87.592,4,2013-08-22,2013-08-22,0
41.74,-87.601,2,2013-08-22,2013-08-22,0
41.74,-87.602,2,2013-08-22,2013-08-22,0
41.74,-87.604,2,2013-08-22,2013-08-22,0
41.74,-87.61,2,2013-08-22,2013-08-22,0
41.74,-87.611,1,2013-08-22,2013-08-22,0
41.74,-87.613,1,2013-08-22,2013-08-22,0
41.74,-87.616,2,2013-08-22,2013-08-22,0
41.74,-87.618,2,2013-08-22,2013-08-22,0
41.74,-87.62,1,2013-08-22,2013-08-22,0
41.74,-87.621,2,2013-08-22,2013-08-22,0
41.74,-87.623,1,2013-08-22,2013-08-22,0
41.74,-87.637,1,2013-07-17,2013-07-17,0
41.74,-87.639,2,2013-07-17,2013-07-17,0
41.74,-87.64,3,2013-07-17,2013-07-17,0
41.74,-87.641,3,2013-07-17,2013-07-17,0
41.74,-87.642,6,2013-07-17,2013-07-17,0
41.764,-87.72,1,2013-08-29,2013-08-29,0
41.764,-87.719,1,2013-08-29,2013-08-29,0
41.764,-87.718,2,2013-08-29,2013-08-29,0
41.776,-87.701,2,2013-08-29,2013-08-29,0
41.777,-87.734,2,2013-08-29,2013-08-29,0
41.777,-87.735,3,2013-08-29,2013-08-29,0
41.777,-87.739,2,2013-08-29,2013-08-29,0
41.777,-87.74,2,2013-08-29,2013-08-29,0
41.777,-87.741,2,2013-08-29,2013-08-29,0
41.776,-87.695,2,2013-08-29,2013-08-29,0
41.776,-87.696,2,2013-08-29,2013-08-29,0
41.776,-87.697,2,2013-08-29,2013-08-29,0
41.776,-87.698,4,2013-08-29,2013-08-29,0
41.776,-87.699,2,2013-08-29,2013-08-29,0
41.776,-87.702,2,2013-08-29,2013-08-29,0
41.776,-87.721,1,2013-08-29,2013-08-29,0
41.776,-87.705,2,2013-08-29,2013-08-29,0
41.776,-87.708,2,2013-08-29,2013-08-29,0
41.776,-87.71,1,2013-08-29,2013-08-29,0
41.776,-87.713,7,2013-08-29,2013-08-29,0
41.776,-87.714,2,2013-08-29,2013-08-29,0
41.776,-87.715,1,2013-08-29,2013-08-29,0
41.776,-87.716,2,2013-08-29,2013-08-29,0
41.776,-87.717,1,2013-08-29,2013-08-29,0
41.776,-87.718,2,2013-08-29,2013-08-29,0
41.776,-87.719,2,2013-08-29,2013-08-29,0
41.777,-87.732,2,2013-08-29,2013-08-29,0
41.777,-87.731,3,2013-08-29,2013-08-29,0
41.777,-87.73,6,2013-08-29,2013-08-29,0
41.777,-87.729,2,2013-08-29,2013-08-29,0
41.777,-87.696,2,2013-08-29,2013-08-29,0
41.777,-87.697,2,2013-08-29,2013-08-29,0
41.777,-87.698,4,2013-08-29,2013-08-29,0
41.777,-87.699,1,2013-08-29,2013-08-29,0
41.777,-87.701,2,2013-08-29,2013-08-29,0
41.777,-87.702,2,2013-08-29,2013-08-29,0
41.777,-87.706,1,2013-08-29,2013-08-29,0
41.777,-87.708,1,2013-08-29,2013-08-29,0
41.777,-87.71,2,2013-08-29,2013-08-29,0
41.777,-87.713,5,2013-08-29,2013-08-29,0
41.777,-87.714,2,2013-08-29,2013-08-29,0
41.777,-87.715,1,2013-08-29,2013-08-29,0
41.777,-87.716,2,2013-08-29,2013-08-29,0
41.777,-87.717,1,2013-08-29,2013-08-29,0
41.777,-87.718,2,2013-08-29,2013-08-29,0
41.777,-87.719,1,2013-08-29,2013-08-29,0
41.777,-87.72,1,2013-08-29,2013-08-29,0
41.777,-87.721,2,2013-08-29,2013-08-29,0
41.777,-87.722,1,2013-08-29,2013-08-29,0
41.777,-87.724,3,2013-08-29,2013-08-29,0
41.777,-87.728,3,2013-08-29,2013-08-29,0
41.776,-87.72,2,2013-08-29,2013-08-29,0
41.776,-87.722,2,2013-08-29,2013-08-29,0
41.778,-87.741,3,2013-08-29,2013-08-29,0
41.775,-87.739,3,2013-08-29,2013-08-29,0
41.775,-87.719,1,2013-08-29,2013-08-29,0
41.775,-87.72,2,2013-08-29,2013-08-29,0
41.775,-87.721,1,2013-08-29,2013-08-29,0
41.775,-87.722,1,2013-08-29,2013-08-29,0
41.775,-87.724,2,2013-08-29,2013-08-29,0
41.775,-87.728,2,2013-08-29,2013-08-29,0
41.775,-87.73,6,2013-08-29,2013-08-29,0
41.775,-87.732,2,2013-08-29,2013-08-29,0
41.775,-87.734,2,2013-08-29,2013-08-29,0
41.775,-87.735,3,2013-08-29,2013-08-29,0
41.775,-87.74,3,2013-08-29,2013-08-29,0
41.776,-87.724,2,2013-08-29,2013-08-29,0
41.775,-87.741,3,2013-08-29,2013-08-29,0
41.774,-87.694,2,2013-08-29,2013-08-29,0
41.774,-87.696,2,2013-08-29,2013-08-29,0
41.774,-87.697,2,2013-08-29,2013-08-29,0
41.774,-87.698,4,2013-08-29,2013-08-29,0
41.774,-87.699,2,2013-08-29,2013-08-29,0
41.774,-87.701,1,2013-08-29,2013-08-29,0
41.774,-87.702,3,2013-08-29,2013-08-29,0
41.774,-87.705,2,2013-08-29,2013-08-29,0
41.774,-87.708,2,2013-08-29,2013-08-29,0
41.775,-87.718,1,2013-08-29,2013-08-29,0
41.775,-87.717,2,2013-08-29,2013-08-29,0
41.775,-87.716,1,2013-08-29,2013-08-29,0
41.775,-87.715,2,2013-08-29,2013-08-29,0
41.776,-87.728,2,2013-08-29,2013-08-29,0
41.776,-87.73,5,2013-08-29,2013-08-29,0
41.776,-87.732,2,2013-08-29,2013-08-29,0
41.776,-87.734,2,2013-08-29,2013-08-29,0
41.776,-87.735,2,2013-08-29,2013-08-29,0
41.776,-87.739,2,2013-08-29,2013-08-29,0
41.776,-87.74,2,2013-08-29,2013-08-29,0
41.776,-87.741,2,2013-08-29,2013-08-29,0
41.775,-87.694,1,2013-08-29,2013-08-29,0
41.775,-87.695,1,2013-08-29,2013-08-29,0
41.775,-87.696,2,2013-08-29,2013-08-29,0
41.775,-87.697,2,2013-08-29,2013-08-29,0
41.775,-87.698,4,2013-08-29,2013-08-29,0
41.775,-87.699,2,2013-08-29,2013-08-29,0
41.775,-87.701,3,2013-08-29,2013-08-29,0
41.775,-87.702,2,2013-08-29,2013-08-29,0
41.775,-87.705,1,2013-08-29,2013-08-29,0
41.775,-87.708,1,2013-08-29,2013-08-29,0
41.775,-87.71,2,2013-08-29,2013-08-29,0
41.775,-87.713,5,2013-08-29,2013-08-29,0
41.775,-87.714,1,2013-08-29,2013-08-29,0
41.777,-87.695,2,2013-08-29,2013-08-29,0
41.778,-87.74,2,2013-08-29,2013-08-29,0
41.764,-87.716,2,2013-08-29,2013-08-29,0
41.78,-87.726,2,2013-08-29,2013-08-29,0
41.78,-87.715,2,2013-08-29,2013-08-29,0
41.78,-87.716,1,2013-08-29,2013-08-29,0
41.78,-87.717,2,2013-08-29,2013-08-29,0
41.78,-87.718,1,2013-08-29,2013-08-29,0
41.78,-87.719,3,2013-08-29,2013-08-29,0
41.78,-87.72,4,2013-08-29,2013-08-29,0
41.78,-87.721,2,2013-08-29,2013-08-29,0
41.78,-87.722,2,2013-08-29,2013-08-29,0
41.78,-87.724,2,2013-08-29,2013-08-29,0
41.78,-87.725,2,2013-08-29,2013-08-29,0
41.78,-87.728,2,2013-08-29,2013-08-29,0
41.779,-87.696,2,2013-08-29,2013-08-29,0
41.78,-87.729,2,2013-08-29,2013-08-29,0
41.78,-87.73,4,2013-08-29,2013-08-29,0
41.78,-87.731,3,2013-08-29,2013-08-29,0
41.78,-87.732,1,2013-08-29,2013-08-29,0
41.78,-87.733,1,2013-08-29,2013-08-29,0
41.78,-87.734,2,2013-08-29,2013-08-29,0
41.78,-87.735,2,2013-08-29,2013-08-29,0
41.78,-87.739,3,2013-08-29,2013-08-29,0
41.78,-87.74,3,2013-08-29,2013-08-29,0
41.78,-87.741,3,2013-08-29,2013-08-29,0
41.78,-87.714,1,2013-08-29,2013-08-29,0
41.78,-87.713,4,2013-08-29,2013-08-29,0
41.78,-87.711,2,2013-08-29,2013-08-29,0
41.78,-87.708,2,2013-08-29,2013-08-29,0
41.781,-87.724,1,2013-08-29,2013-08-29,0
41.781,-87.725,2,2013-08-29,2013-08-29,0
41.781,-87.726,2,2013-08-29,2013-08-29,0
41.781,-87.728,2,2013-08-29,2013-08-29,0
41.781,-87.729,2,2013-08-29,2013-08-29,0
41.781,-87.73,4,2013-08-29,2013-08-29,0
41.781,-87.731,2,2013-08-29,2013-08-29,0
41.781,-87.733,2,2013-08-29,2013-08-29,0
41.781,-87.734,3,2013-08-29,2013-08-29,0
41.781,-87.735,3,2013-08-29,2013-08-29,0
41.781,-87.739,2,2013-08-29,2013-08-29,0
41.781,-87.74,2,2013-08-29,2013-08-29,0
41.781,-87.741,3,2013-08-29,2013-08-29,0
41.78,-87.695,2,2013-08-29,2013-08-29,0
41.78,-87.696,4,2013-08-29,2013-08-29,0
41.78,-87.697,2,2013-08-29,2013-08-29,0
41.78,-87.698,2,2013-08-29,2013-08-29,0
41.78,-87.699,2,2013-08-29,2013-08-29,0
41.78,-87.701,3,2013-08-29,2013-08-29,0
41.78,-87.702,1,2013-08-29,2013-08-29,0
41.78,-87.706,1,2013-08-29,2013-08-29,0
41.779,-87.695,2,2013-08-29,2013-08-29,0
41.779,-87.697,2,2013-08-29,2013-08-29,0
41.778,-87.739,2,2013-08-29,2013-08-29,0
41.778,-87.719,2,2013-08-29,2013-08-29,0
41.778,-87.702,3,2013-08-29,2013-08-29,0
41.778,-87.706,2,2013-08-29,2013-08-29,0
41.778,-87.708,2,2013-08-29,2013-08-29,0
41.778,-87.71,1,2013-08-29,2013-08-29,0
41.778,-87.713,6,2013-08-29,2013-08-29,0
41.778,-87.714,2,2013-08-29,2013-08-29,0
41.778,-87.715,1,2013-08-29,2013-08-29,0
41.778,-87.716,2,2013-08-29,2013-08-29,0
41.778,-87.717,1,2013-08-29,2013-08-29,0
41.778,-87.718,2,2013-08-29,2013-08-29,0
41.778,-87.72,2,2013-08-29,2013-08-29,0
41.779,-87.698,3,2013-08-29,2013-08-29,0
41.778,-87.721,1,2013-08-29,2013-08-29,0
41.778,-87.722,1,2013-08-29,2013-08-29,0
41.778,-87.724,1,2013-08-29,2013-08-29,0
41.778,-87.728,2,2013-08-29,2013-08-29,0
41.778,-87.729,2,2013-08-29,2013-08-29,0
41.778,-87.73,4,2013-08-29,2013-08-29,0
41.778,-87.731,3,2013-08-29,2013-08-29,0
41.778,-87.732,1,2013-08-29,2013-08-29,0
41.778,-87.734,3,2013-08-29,2013-08-29,0
41.778,-87.735,3,2013-08-29,2013-08-29,0
41.778,-87.701,2,2013-08-29,2013-08-29,0
41.778,-87.699,2,2013-08-29,2013-08-29,0
41.778,-87.698,3,2013-08-29,2013-08-29,0
41.778,-87.697,2,2013-08-29,2013-08-29,0
41.779,-87.7,1,2013-08-29,2013-08-29,0
41.779,-87.701,1,2013-08-29,2013-08-29,0
41.779,-87.706,2,2013-08-29,2013-08-29,0
41.779,-87.708,1,2013-08-29,2013-08-29,0
41.779,-87.71,2,2013-08-29,2013-08-29,0
41.779,-87.713,5,2013-08-29,2013-08-29,0
41.779,-87.724,2,2013-08-29,2013-08-29,0
41.779,-87.725,2,2013-08-29,2013-08-29,0
41.779,-87.726,3,2013-08-29,2013-08-29,0
41.779,-87.728,2,2013-08-29,2013-08-29,0
41.779,-87.729,1,2013-08-29,2013-08-29,0
41.779,-87.73,3,2013-08-29,2013-08-29,0
41.779,-87.731,2,2013-08-29,2013-08-29,0
41.779,-87.732,3,2013-08-29,2013-08-29,0
41.779,-87.734,3,2013-08-29,2013-08-29,0
41.779,-87.735,3,2013-08-29,2013-08-29,0
41.779,-87.739,3,2013-08-29,2013-08-29,0
41.779,-87.74,2,2013-08-29,2013-08-29,0
41.779,-87.741,2,2013-08-29,2013-08-29,0
41.778,-87.695,3,2013-08-29,2013-08-29,0
41.778,-87.696,2,2013-08-29,2013-08-29,0
41.774,-87.71,1,2013-08-29,2013-08-29,0
41.774,-87.713,6,2013-08-29,2013-08-29,0
41.774,-87.714,2,2013-08-29,2013-08-29,0
41.768,-87.72,2,2013-08-29,2013-08-29,0
41.769,-87.73,3,2013-08-29,2013-08-29,0
41.769,-87.732,2,2013-08-29,2013-08-29,0
41.769,-87.734,2,2013-08-29,2013-08-29,0
41.769,-87.735,4,2013-08-29,2013-08-29,0
41.768,-87.713,2,2013-08-29,2013-08-29,0
41.768,-87.715,2,2013-08-29,2013-08-29,0
41.768,-87.716,2,2013-08-29,2013-08-29,0
41.768,-87.717,1,2013-08-29,2013-08-29,0
41.768,-87.718,2,2013-08-29,2013-08-29,0
41.768,-87.719,1,2013-08-29,2013-08-29,0
41.768,-87.721,1,2013-08-29,2013-08-29,0
41.767,-87.715,2,2013-08-29,2013-08-29,0
41.768,-87.722,1,2013-08-29,2013-08-29,0
41.768,-87.724,3,2013-08-29,2013-08-29,0
41.768,-87.725,2,2013-08-29,2013-08-29,0
41.768,-87.726,2,2013-08-29,2013-08-29,0
41.768,-87.727,3,2013-08-29,2013-08-29,0
41.768,-87.729,2,2013-08-29,2013-08-29,0
41.768,-87.73,1,2013-08-29,2013-08-29,0
41.768,-87.732,2,2013-08-29,2013-08-29,0
41.768,-87.733,3,2013-08-29,2013-08-29,0
41.767,-87.713,2,2013-08-29,2013-08-29,0
41.769,-87.729,2,2013-08-29,2013-08-29,0
41.769,-87.727,2,2013-08-29,2013-08-29,0
41.769,-87.726,2,2013-08-29,2013-08-29,0
41.769,-87.725,2,2013-08-29,2013-08-29,0
41.77,-87.724,2,2013-08-29,2013-08-29,0
41.77,-87.725,3,2013-08-29,2013-08-29,0
41.77,-87.726,2,2013-08-29,2013-08-29,0
41.77,-87.727,2,2013-08-29,2013-08-29,0
41.77,-87.729,2,2013-08-29,2013-08-29,0
41.77,-87.73,2,2013-08-29,2013-08-29,0
41.77,-87.732,2,2013-08-29,2013-08-29,0
41.77,-87.734,3,2013-08-29,2013-08-29,0
41.77,-87.735,3,2013-08-29,2013-08-29,0
41.77,-87.736,3,2013-08-29,2013-08-29,0
41.769,-87.713,1,2013-08-29,2013-08-29,0
41.769,-87.714,1,2013-08-29,2013-08-29,0
41.769,-87.715,4,2013-08-29,2013-08-29,0
41.769,-87.716,2,2013-08-29,2013-08-29,0
41.769,-87.717,1,2013-08-29,2013-08-29,0
41.769,-87.718,1,2013-08-29,2013-08-29,0
41.769,-87.719,2,2013-08-29,2013-08-29,0
41.769,-87.72,1,2013-08-29,2013-08-29,0
41.769,-87.721,2,2013-08-29,2013-08-29,0
41.769,-87.722,2,2013-08-29,2013-08-29,0
41.769,-87.724,2,2013-08-29,2013-08-29,0
41.767,-87.714,2,2013-08-29,2013-08-29,0
41.767,-87.716,1,2013-08-29,2013-08-29,0
41.774,-87.715,1,2013-08-29,2013-08-29,0
41.764,-87.695,2,2013-08-29,2013-08-29,0
41.765,-87.717,1,2013-08-29,2013-08-29,0
41.765,-87.718,2,2013-08-29,2013-08-29,0
41.765,-87.719,1,2013-08-29,2013-08-29,0
41.765,-87.72,2,2013-08-29,2013-08-29,0
41.765,-87.721,1,2013-08-29,2013-08-29,0
41.765,-87.722,1,2013-08-29,2013-08-29,0
41.764,-87.617,1,2013-08-22,2013-08-22,0
41.764,-87.619,3,2013-08-22,2013-08-22,0
41.764,-87.62,1,2013-08-22,2013-08-22,0
41.764,-87.694,3,2013-08-29,2013-08-29,0
41.764,-87.697,3,2013-08-29,2013-08-29,0
41.767,-87.717,2,2013-08-29,2013-08-29,0
41.764,-87.699,1,2013-08-29,2013-08-29,0
41.764,-87.7,4,2013-08-29,2013-08-29,0
41.764,-87.702,1,2013-08-29,2013-08-29,0
41.764,-87.704,3,2013-08-29,2013-08-29,0
41.764,-87.705,3,2013-08-29,2013-08-29,0
41.764,-87.706,4,2013-08-29,2013-08-29,0
41.764,-87.708,1,2013-08-29,2013-08-29,0
41.764,-87.713,2,2013-08-29,2013-08-29,0
41.764,-87.714,2,2013-08-29,2013-08-29,0
41.764,-87.715,2,2013-08-29,2013-08-29,0
41.765,-87.716,1,2013-08-29,2013-08-29,0
41.765,-87.715,2,2013-08-29,2013-08-29,0
41.765,-87.714,1,2013-08-29,2013-08-29,0
41.765,-87.713,4,2013-08-29,2013-08-29,0
41.767,-87.718,1,2013-08-29,2013-08-29,0
41.767,-87.719,2,2013-08-29,2013-08-29,0
41.767,-87.72,1,2013-08-29,2013-08-29,0
41.767,-87.721,2,2013-08-29,2013-08-29,0
41.767,-87.722,1,2013-08-29,2013-08-29,0
41.767,-87.724,2,2013-08-29,2013-08-29,0
41.767,-87.725,3,2013-08-29,2013-08-29,0
41.766,-87.713,3,2013-08-29,2013-08-29,0
41.766,-87.714,1,2013-08-29,2013-08-29,0
41.766,-87.715,2,2013-08-29,2013-08-29,0
41.766,-87.716,1,2013-08-29,2013-08-29,0
41.766,-87.717,1,2013-08-29,2013-08-29,0
41.766,-87.718,2,2013-08-29,2013-08-29,0
41.766,-87.719,1,2013-08-29,2013-08-29,0
41.766,-87.72,2,2013-08-29,2013-08-29,0
41.766,-87.721,1,2013-08-29,2013-08-29,0
41.766,-87.722,1,2013-08-29,2013-08-29,0
41.766,-87.724,2,2013-08-29,2013-08-29,0
41.766,-87.725,1,2013-08-29,2013-08-29,0
41.765,-87.619,2,2013-08-22,2013-08-22,0
41.765,-87.694,1,2013-08-29,2013-08-29,0
41.77,-87.722,3,2013-08-29,2013-08-29,0
41.77,-87.721,2,2013-08-29,2013-08-29,0
41.77,-87.72,3,2013-08-29,2013-08-29,0
41.773,-87.722,2,2013-08-29,2013-08-29,0
41.773,-87.71,2,2013-08-29,2013-08-29,0
41.773,-87.713,5,2013-08-29,2013-08-29,0
41.773,-87.714,2,2013-08-29,2013-08-29,0
41.773,-87.715,1,2013-08-29,2013-08-29,0
41.773,-87.716,2,2013-08-29,2013-08-29,0
41.773,-87.717,1,2013-08-29,2013-08-29,0
41.773,-87.718,2,2013-08-29,2013-08-29,0
41.773,-87.719,1,2013-08-29,2013-08-29,0
41.773,-87.72,2,2013-08-29,2013-08-29,0
41.773,-87.721,1,2013-08-29,2013-08-29,0
41.773,-87.724,2,2013-08-29,2013-08-29,0
41.77,-87.719,4,2013-08-29,2013-08-29,0
41.773,-87.727,1,2013-08-29,2013-08-29,0
41.773,-87.73,4,2013-08-29,2013-08-29,0
41.773,-87.732,2,2013-08-29,2013-08-29,0
41.773,-87.734,2,2013-08-29,2013-08-29,0
41.773,-87.735,3,2013-08-29,2013-08-29,0
41.773,-87.738,2,2013-08-29,2013-08-29,0
41.773,-87.74,2,2013-08-29,2013-08-29,0
41.773,-87.741,1,2013-08-29,2013-08-29,0
41.772,-87.696,2,2013-08-29,2013-08-29,0
41.772,-87.697,1,2013-08-29,2013-08-29,0
41.773,-87.708,2,2013-08-29,2013-08-29,0
41.773,-87.705,2,2013-08-29,2013-08-29,0
41.773,-87.702,2,2013-08-29,2013-08-29,0
41.773,-87.701,2,2013-08-29,2013-08-29,0
41.774,-87.716,2,2013-08-29,2013-08-29,0
41.774,-87.717,1,2013-08-29,2013-08-29,0
41.774,-87.718,1,2013-08-29,2013-08-29,0
41.774,-87.719,2,2013-08-29,2013-08-29,0
41.774,-87.72,1,2013-08-29,2013-08-29,0
41.774,-87.721,1,2013-08-29,2013-08-29,0
